การข่มขืนกระทำชำเรา	กาน- ช่ม- ขืน- กฺระ- ทำ- ชำ- เรา
การคน	กาน- คน
การครอบครอง	กาน- คฺรอบ- คฺรอง
การคร่า	กาน- คฺร่า
การคลาน	กาน- คฺลาน
การควง	กาน- ควง
การควบคุม	กาน- ควบ- คุม
การควบแน่น	กาน- ควบ- แน็่น
การควาน	กาน- คฺวาน
การคว่ำบาตร	กาน- คฺว่ำ- บาด
การคอย	กาน- คอย
การคอร์รัปชัน	กาน- คอ- รับ- ชั่น
การคัดเลือกโดยธรรมชาติ	กาน- คัด- เลือก- โดย- ทัม- มะ- ชาด
การคำนวณ	กาน- คำ- นวน
การคืน	กาน- คืน
การคูณ	กาน- คูน
การค้า	กาน- ค้า
การค้าประเวณี	กาน- ค้า- ปฺระ- เว- นี
การค้ามนุษย์	กาน- ค้า- มะ- นุด
การฆ่า	กาน- ค่า
การฆ่าช้างเอางา	กาน- ค่า- ช้าง- เอา- งา
การฆ่าตัดตอน	กาน- ค่า- ตัด- ตอน
การฆ่าตัวตาย	กาน- ค่า- ตัว- ตาย
การฆ่าปิดปาก	กาน- ค่า- ปิด- ปาก
การฆ่าฟัน	กาน- ค่า- ฟัน
การฆ่าล้างเผ่าพันธุ์	กาน- ค่า- ล้าง- เผ่า- พัน
การงด	กาน- งด
การงัด	กาน- งัด
การงาน	กาน- งาน
การจบการศึกษา	กาน- จบ- กาน- สึก- สา
การจบเห่	กาน- จบ- เห่
การจมปลัก	กาน- จม- ปฺลัก
การจลาจล	กาน- จะ- ลา- จน
การจอง	กาน- จอง
การจองกฐิน	กาน- จอง- กะ- ถิน
การจัดการ	กาน- จัด- กาน
การจัดแจง	กาน- จัด- แจง
การจับ	กาน- จับ
การจับผิด	กาน- จับ- ผิด
การจำลอง	กาน- จำ- ลอง
การจีบ	กาน- จีบ
การจูบ	กาน- จูบ
การจ่าย	กาน- จ่าย
การฉลอง	กาน- ฉะ- หฺลอง
การฉัน	กาน- ฉัน
การฉิบหาย	กาน- ฉิบ- หาย
การฉิบหาย	กาน- ชิบ- หาย
การฉ้อราษฎร์บังหลวง	กาน- ช่อ- ราด- บัง- หฺลวง
การฉ้อโกง	กาน- ช่อ- โกง
การชง	กาน- ชง
การชนะ	กาน- ชะ- นะ
การชยันโต	กาน- ชะ- ยัน- โต
การชอบ	กาน- ชอบ
การชัก	กาน- ชัก
การชักใย	กาน- ชัก- ไย
การชันสูตรพลิกศพ	กาน- ชัน- นะ- สูด- พฺลิก- สบ
การชั่ง	กาน- ชั่ง
การชำระ	กาน- ชำ- ระ
การชิง	กาน- ชิง
การชิงทรัพย์	กาน- ชิง- ซับ
การชี้แจง	กาน- ชี้- แจง
การชุมนุม	กาน- ชุม- นุม
การช่วยตัวเอง	กาน- ช่วย- ตัว- เอง
การซัดทอด	กาน- ซัด- ทอด
การซุ่ม	กาน- ซุ่ม
การซ่อน	กาน- ซ่อน
การณ์	กาน
การดม	กาน- ดม
การดอง	กาน- ดอง
การดาวน์โหลด	กาน- ดาว- โหฺลด
การดำเนิน	กาน- ดำ- เนิน
การดำเนินคดี	กาน- ดำ- เนิน- คะ- ดี
การดำเนินคดีแบบกลุ่ม	กาน- ดำ- เนิน- คะ- ดี- แบบ- กฺลุ่ม
การดื่ม	กาน- ดื่ม
การดู	กาน- ดู
การดูหมิ่น	กาน- ดู- หฺมิ่น
การดูหมิ่นซึ่งหน้า	กาน- ดู- หฺมิ่น- ซึ่ง- น่า
การดูแล	กาน- ดู- แล
การตกทอด	กาน- ตก- ทอด
การตลาด	กาน- ตะ- หฺลาด
การตอนกิ่ง	กาน- ตอน- กิ่ง
การตะแบง	กาน- ตะ- แบง
การตะโกน	กาน- ตะ- โกน
การตัดมิให้รับมรดก	กาน- ตัด- มิ- ไฮ่- รับ- มอ- ร- ดก
การตั้งตัว	กาน- ตั้ง- ตัว
การตาม	กาน- ตาม
การติดเชื้อ	กาน- ติด- เชื้อ
การติ่ง	กาน- ติ่ง
การต่อ	กาน- ต่อ
การต่อยอด	กาน- ต่อ- ยอด
การต่อรอง	กาน- ต่อ- รอง
การต่อสู้	กาน- ต่อ- สู้
การต้ม	กาน- ต้ม
การถลอก	กาน- ถะ- หฺลอก
การถวาย	กาน- ถะ- หฺวาย
การถวายพระพร	กาน- ถะ- หฺวาย- พฺระ- พอน
การถีบ	กาน- ถีบ
การถึงแก่กรรม	กาน- ถึง- แก่- กำ
การถึงแก่ความตาย	กาน- ถึง- แก่- คฺวาม- ตาย
การถ่ายภาพ	กาน- ถ่าย- พาบ
การทดรอง	กาน- ทด- รอง
การทดลอง	กาน- ทด- ลอง
การทรมาน	กาน- ทอ- ระ- มาน
การทราบ	กาน- ซาบ
การทวง	กาน- ทวง
การทอดพระเนตร	กาน- ทอด- พฺระ- เนด
การทักทาย	กาน- ทัก- ทาย
การทา	กาน- ทา
การทาน	กาน- ทาน
การทำความสะอาด	กาน- ทำ- คฺวาม- สะ- อาด
การทำนาบนหลังคน	ทำ- นา- บน- หฺลัง- คน
การทำมาหากิน	กาน- ทำ- มา- หา- กิน
การทำอาหาร	กาน- ทำ- อา- หาน
การทำแท้ง	กาน- ทำ- แท็้ง
การทุจริต	กาน- ทุด- จะ- หฺริด
การทุ่มตลาด	กาน- ทุ่ม- ตะ- หฺลาด
การทูต	กาน- ทูด
การท่องเที่ยว	กาน- ท็่อง- เที่ยว
การท้า	กาน- ท้า
การท้าทาย	กาน- ท้า- ทาย
การนฤพาน	กาน- นะ- รึ- พาน
การนวด	กาน- นวด
การนอน	กาน- นอน
การนัด	กาน- นัด
การนัดพร้อม	กาน- นัด- พฺร้อม
การนัดยิ้ม	กาน- นัด- ยิ้ม
การนัดหมาย	กาน- นัด- หฺมาย
การนับ	กาน- นับ
การนั่ง	กาน- นั่ง
การนั่งเทียน	กาน- นั่ง- เทียน
การนำไฟฟ้า	กาน- นำ- ไฟ- ฟ้า
การนิพพาน	กาน- นิบ- พาน
การนิมิต	กาน- นิ- มิด
การนิยาม	กาน- นิ- ยาม
การนิรมิต	กาน- นิ- ระ- มิด
การบรรทม	กาน- บัน- ทม
การบริการ	กาน- บอ- ริ- กาน
การบริจาค	กาน- บอ- ริ- จาก
การบริบาล	กาน- บอ- ริ- บาน
การบริหาร	กาน- บอ- ริ- หาน
การบล็อก	กาน- บฺล็๊อก
การบวก	กาน- บวก
การบวช	กาน- บวด
การบังคม	กาน- บัง- คม
การบังคับใช้	กาน- บัง- คับ- ไช้
การบัญชี	กาน- บัน- ชี
การบาน	กาน- บาน
การบิน	กาน- บิน
การบีบคั้น	กาน- บีบ- คั้น
การบุกรุก	กาน- บุก- รุก
การบูร	กา- ระ- บูน
การบ่อน	กาน- บ็่อน
การบ้าน	กาน- บ้าน
การปกครอง	กาน- ปก- คฺรอง
การปกป้อง	กาน- ปก- ป็้อง
การปฏิบัติ	กาน- ปะ- ติ- บัด
การปฏิรูป	กาน- ปะ- ติ- รูบ
การปฏิวัติ	กาน- ปะ- ติ- วัด
การปฏิวัติ	กาน- ปะ- ติ̄- วัด
การปฏิวัติ	กาน- ป̄ะ- ติ̄- วัด
การประกัน	กาน- ปฺระ- กัน
การประชวร	กาน- ปฺระ- ชวน
การประชาสัมพันธ์	กาน- ปฺระ- ชา- สำ- พัน
